Name,Year,Week,Month,Team,Oppt,Age,h/a,Favored,Spread,O/U,Temperature,Wind,Receptions,Targets,Rec_TDs,Rec_Yds,Opp_Rank,Opp_Avg_Rec_Allowed,Opp_Avg_Targets_Allowed,Opp_Avg_TDs_Allowed,Opp_Avg_Yds_Allowed,Weather_DOME,Weather_Fog,Weather_Rain,Weather_Rain | Fog,Weather_Snow,Weather_Snow | Fog,Weather_Snow | Freezing Rain,Weather_Sunny,FD salary,FD points
"Edelman, Julian",2014,2,September,NE,MIN,28.115,0,1,-3.5,49.0,65.0,11.0,7.333333333333332,10.666666666666666,0.6666666666666666,92.33333333333331,32,10.0,17.0,1.0,116.0,0,0,0,0,0,0,0,1,6400.0,18.0
"Edelman, Julian",2014,3,September,NE,OAK,28.122,1,1,-14.0,47.0,78.0,7.0,7.0,9.666666666666666,1.0,103.33333333333331,27,8.0,17.0,0.5,94.0,0,0,0,0,0,0,0,1,6900.0,13.9
"Edelman, Julian",2014,4,September,NE,KC,28.13,0,1,-3.0,45.5,72.0,3.0,7.666666666666668,10.0,0.6666666666666666,84.33333333333333,24,8.666666666666666,17.0,0.3333333333333333,105.0,0,0,0,0,0,0,0,1,7200.0,4.3
"Edelman, Julian",2014,5,October,NE,CIN,28.136,1,0,-2.5,46.5,35.0,0.0,6.666666666666668,9.333333333333334,0.3333333333333333,62.66666666666666,13,8.0,15.0,0.0,108.66666666666669,0,1,0,0,0,0,0,0,7400.0,6.0
"Edelman, Julian",2014,6,October,NE,BUF,28.143,0,0,-1.0,44.5,59.0,3.0,6.333333333333332,9.666666666666666,0.0,47.33333333333334,9,9.666666666666666,15.333333333333336,0.6666666666666666,136.66666666666666,0,0,0,0,0,0,0,1,7200.0,14.6
"Edelman, Julian",2014,7,October,NE,NYJ,28.147,1,1,-9.5,44.5,63.0,5.0,6.0,9.333333333333334,0.0,49.66666666666666,27,11.0,17.0,1.3333333333333333,153.33333333333334,0,0,0,0,0,0,0,1,7400.0,7.2
"Edelman, Julian",2014,8,October,NE,CHI,28.156999999999996,1,1,-6.0,52.0,57.0,14.0,6.0,9.666666666666666,0.0,56.66666666666666,23,10.666666666666666,18.33333333333333,1.3333333333333333,146.0,0,0,0,0,0,0,0,1,7100.0,1.9
"Edelman, Julian",2014,9,November,NE,DEN,28.164,1,0,-3.0,53.0,41.0,18.0,4.666666666666667,8.333333333333334,0.0,49.66666666666666,5,9.666666666666666,18.33333333333333,1.0,125.33333333333331,0,0,0,0,0,0,0,1,6800.0,25.4
"Edelman, Julian",2014,11,November,NE,IND,28.178,0,0,-3.0,59.0,72.0,0.0,6.0,8.0,0.0,95.0,18,11.666666666666664,22.66666666666667,0.3333333333333333,169.33333333333334,1,0,0,0,0,0,0,0,6900.0,10.6
"Edelman, Julian",2014,12,November,NE,DET,28.185,1,1,-7.5,47.5,61.0,6.0,5.5,8.0,0.0,72.5,16,12.666666666666664,25.0,0.6666666666666666,177.66666666666663,0,0,0,0,0,0,0,1,7000.0,14.4
"Edelman, Julian",2014,13,November,NE,GB,28.191999999999997,0,0,-3.0,58.0,23.0,7.0,7.333333333333332,10.333333333333334,0.0,78.0,9,14.0,28.33333333333333,0.3333333333333333,214.0,0,0,0,0,0,0,0,1,7300.0,8.3
"Edelman, Julian",2014,14,December,NE,LAC,28.199,0,1,-4.0,54.0,64.0,2.0,7.666666666666668,11.0,0.0,62.33333333333334,25,12.666666666666664,26.33333333333333,0.6666666666666666,199.33333333333331,0,0,0,0,0,0,0,1,7100.0,24.5
"Edelman, Julian",2014,15,December,NE,MIA,28.206,1,1,-9.5,48.0,43.0,5.0,8.666666666666666,12.333333333333336,0.3333333333333333,92.66666666666669,4,11.666666666666664,23.66666666666667,0.6666666666666666,185.0,0,0,0,0,0,0,0,1,7000.0,18.9
"Edelman, Julian",2015,2,September,NE,BUF,29.121,0,0,-1.0,44.5,62.0,4.0,7.5,8.5,0.0,75.0,9,16.0,25.0,1.0,246.0,0,0,0,0,0,0,0,1,7600.0,28.4
"Edelman, Julian",2015,3,September,NE,JAX,29.128,1,1,-14.0,49.0,70.0,3.0,8.666666666666666,12.0,0.6666666666666666,82.33333333333333,18,15.0,21.0,1.5,212.0,0,0,0,0,0,0,0,1,7700.0,12.5
"Edelman, Julian",2015,5,October,NE,DAL,29.142,0,1,-8.5,50.5,72.0,0.0,7.666666666666668,11.666666666666664,0.6666666666666666,78.33333333333333,27,13.0,20.0,1.3333333333333333,201.0,1,0,0,0,0,0,0,0,7700.0,20.0
"Edelman, Julian",2015,6,October,NE,IND,29.149,0,1,-9.0,54.0,72.0,0.0,7.666666666666668,11.666666666666664,1.0,100.66666666666669,2,10.333333333333334,17.333333333333332,1.0,145.66666666666666,1,0,0,0,0,0,0,0,7900.0,14.2
"Edelman, Julian",2015,7,October,NE,NYJ,29.156,1,1,-7.0,47.5,58.0,6.0,6.0,8.666666666666666,0.6666666666666666,85.0,9,12.0,22.66666666666667,1.3333333333333333,165.66666666666666,0,0,0,0,0,0,0,1,8000.0,7.9
"Edelman, Julian",2015,8,October,NE,MIA,29.16,1,1,-8.0,51.5,53.0,9.0,5.0,8.0,0.6666666666666666,74.66666666666667,20,14.333333333333336,26.33333333333333,1.3333333333333333,179.33333333333337,0,0,0,0,0,0,0,1,7600.0,23.6
"Edelman, Julian",2015,9,November,NE,WAS,29.17,1,1,-13.5,51.5,54.0,8.0,6.0,9.333333333333334,1.0,61.66666666666666,22,17.0,29.66666666666667,1.3333333333333333,216.33333333333331,0,0,0,0,0,0,0,1,8000.0,12.0
"Edelman, Julian",2015,10,November,NE,NYG,29.177,0,1,-7.0,52.5,54.0,5.0,11.0,12.0,0.0,97.0,3,15.666666666666664,26.66666666666667,0.3333333333333333,190.66666666666663,0,0,0,0,0,0,0,1,8000.0,7.3
"Edelman, Julian",2016,2,September,NE,MIA,30.119,1,1,-5.5,42.0,78.0,6.0,6.0,11.666666666666664,0.0,79.0,6,14.0,25.0,2.0,179.0,0,0,0,0,0,0,0,1,7100.0,11.1
"Edelman, Julian",2016,3,September,NE,HOU,30.123,1,1,-1.0,38.5,68.0,3.0,6.0,10.0,0.0,80.0,27,17.0,27.5,1.5,229.5,0,0,0,0,0,0,0,1,6700.0,7.2
"Edelman, Julian",2016,4,October,NE,BUF,30.13300000000001,1,1,-3.5,41.0,56.0,2.0,5.333333333333333,8.0,0.0,67.66666666666667,25,14.0,24.66666666666667,1.0,187.0,0,0,0,0,0,0,0,1,7200.0,2.2
"Edelman, Julian",2016,5,October,NE,CLE,30.14,0,1,-10.0,47.5,57.0,9.0,4.0,6.666666666666668,0.0,43.33333333333334,19,13.333333333333336,23.0,0.3333333333333333,168.33333333333334,0,0,0,0,0,0,0,1,7000.0,6.0
"Edelman, Julian",2016,6,October,NE,CIN,30.147,1,1,-7.5,48.0,66.0,7.0,3.333333333333333,6.666666666666668,0.0,29.66666666666667,14,10.333333333333334,19.33333333333333,0.3333333333333333,114.0,0,0,0,0,0,0,0,1,7200.0,5.8
"Edelman, Julian",2016,7,October,NE,PIT,30.154,0,1,-7.5,49.0,63.0,6.0,3.333333333333333,7.0,0.0,27.0,10,12.0,20.0,0.6666666666666666,140.33333333333334,0,0,0,0,0,0,0,1,6900.0,8.5
"Edelman, Julian",2016,8,October,NE,BUF,30.160999999999998,0,1,-5.5,48.0,50.0,2.0,6.0,9.0,0.0,41.66666666666666,24,12.0,20.0,1.0,152.0,0,0,1,0,0,0,0,0,6500.0,11.7
"Edelman, Julian",2016,10,November,NE,SEA,30.175,1,1,-7.5,49.5,45.0,2.0,7.0,7.0,0.0,66.0,2,11.666666666666664,21.33333333333333,0.6666666666666666,157.33333333333334,0,0,0,0,0,0,0,1,6000.0,11.4
"Edelman, Julian",2016,11,November,NE,SF,30.182,0,1,-11.5,51.5,61.0,1.0,7.0,8.0,0.0,82.5,28,11.666666666666664,22.33333333333333,1.3333333333333333,166.66666666666666,0,0,1,0,0,0,0,0,6100.0,18.9
"Edelman, Julian",2016,12,November,NE,NYJ,30.189,0,1,-9.5,48.5,48.0,8.0,7.333333333333332,11.0,0.3333333333333333,80.66666666666667,12,11.666666666666664,22.33333333333333,1.3333333333333333,166.66666666666666,0,0,0,0,0,0,0,1,6400.0,12.3
"Edelman, Julian",2016,13,December,NE,LAR,30.195999999999998,1,1,-13.5,45.0,37.0,7.0,7.666666666666668,12.333333333333336,0.3333333333333333,86.33333333333331,18,13.333333333333336,21.0,2.0,194.33333333333331,0,0,0,0,0,0,0,1,6600.0,14.1
"Edelman, Julian",2016,14,December,NE,BAL,30.204,1,1,-6.0,45.0,33.0,1.0,8.0,13.333333333333336,0.3333333333333333,87.0,20,11.666666666666664,19.666666666666668,1.3333333333333333,165.66666666666666,0,0,0,0,0,0,0,1,6600.0,10.8
"Edelman, Julian",2016,15,December,NE,DEN,30.21,0,1,-3.0,43.0,27.0,3.0,7.666666666666668,12.666666666666664,0.0,85.66666666666667,24,12.333333333333336,20.666666666666668,1.0,171.66666666666666,0,0,0,0,0,0,0,1,6400.0,10.5
"Edelman, Julian",2016,16,December,NE,NYJ,30.215999999999998,1,1,-17.0,45.0,40.0,4.0,7.0,13.0,0.0,83.0,28,11.333333333333336,20.666666666666668,0.3333333333333333,155.0,0,0,1,0,0,0,0,0,6500.0,11.4
"Ellington, Bruce",2014,2,September,SF,CHI,23.023000000000003,1,1,-7.0,47.5,73.0,9.0,1.0,4.0,1.0,8.0,2,15.0,23.0,1.0,221.0,0,0,0,0,0,0,0,1,4500.0,0.0
"Ellington, Bruce",2014,3,September,SF,ARI,23.03,0,1,-3.0,41.0,72.0,0.0,0.5,2.5,0.5,4.0,5,12.5,19.5,2.0,168.0,1,0,0,0,0,0,0,0,4500.0,0.1
"Ellington, Bruce",2014,5,October,SF,KC,23.044,1,1,-4.0,43.5,88.0,6.0,0.3333333333333333,2.0,0.3333333333333333,2.6666666666666665,26,12.666666666666664,24.33333333333333,1.6666666666666667,157.66666666666666,0,0,0,0,0,0,0,1,4500.0,0.6
"Ellington, Bruce",2014,7,October,SF,DEN,23.058000000000003,0,0,-7.0,48.5,63.0,0.0,0.3333333333333333,1.0,0.0,0.3333333333333333,1,11.666666666666664,21.0,0.3333333333333333,134.33333333333334,0,0,0,0,0,0,0,1,4500.0,11.9
"Ellington, Bruce",2014,9,November,SF,LAR,23.072,1,1,-10.5,44.0,64.0,10.0,1.3333333333333333,2.0,0.3333333333333333,15.0,21,11.333333333333336,16.333333333333332,1.6666666666666667,171.66666666666666,0,0,0,0,0,0,0,1,4500.0,1.4
"Ellington, Bruce",2015,5,October,SF,NYG,24.05,0,0,-7.5,44.0,57.0,3.0,1.0,2.0,0.0,18.33333333333333,4,13.666666666666664,20.33333333333333,1.3333333333333333,234.66666666666663,0,0,0,0,0,0,0,1,4500.0,4.9
"Ellington, Bruce",2015,8,November,SF,LAR,24.070999999999998,0,0,-8.0,41.0,72.0,0.0,1.6666666666666667,2.333333333333333,0.0,31.33333333333333,12,15.666666666666664,26.33333333333333,1.3333333333333333,209.66666666666663,1,0,0,0,0,0,0,0,4500.0,1.8
"Ellington, Bruce",2015,9,November,SF,ATL,24.07800000000001,1,0,-8.5,43.5,58.0,2.0,2.333333333333333,3.0,0.0,34.0,21,13.333333333333336,23.0,1.3333333333333333,178.66666666666663,0,0,0,0,0,0,0,1,4500.0,1.9
"Ellington, Bruce",2015,11,November,SF,SEA,24.092,0,0,-14.0,40.0,48.0,3.0,2.0,2.0,0.0,5.0,8,13.0,21.33333333333333,0.6666666666666666,163.33333333333334,0,0,0,0,0,0,0,1,4500.0,0.0
"Ellington, Bruce",2015,13,December,SF,CHI,24.105999999999998,0,0,-6.5,43.0,46.0,4.0,1.0,2.0,0.0,2.5,25,15.333333333333336,22.66666666666667,0.6666666666666666,182.66666666666663,0,0,0,0,0,0,0,1,4500.0,0.5
"Ellington, Bruce",2015,14,December,SF,CLE,24.113000000000003,0,0,-2.5,43.0,62.0,8.0,1.0,1.6666666666666667,0.0,1.6666666666666667,19,12.666666666666664,20.666666666666668,0.6666666666666666,169.33333333333334,0,0,0,0,0,0,0,1,4500.0,0.0
"Ellington, Bruce",2015,15,December,SF,CIN,24.12,1,0,-6.5,41.0,52.0,5.0,0.3333333333333333,1.3333333333333333,0.0,0.0,29,13.0,22.0,0.0,179.0,0,0,0,0,0,0,0,1,4500.0,0.0
"Ellington, Bruce",2015,16,December,SF,DET,24.127,0,0,-9.0,42.5,72.0,0.0,0.3333333333333333,1.0,0.0,0.0,7,9.333333333333334,16.333333333333332,0.0,146.33333333333334,1,0,0,0,0,0,0,0,4500.0,7.0
"Ellington, Bruce",2017,3,September,HOU,NE,26.033,0,0,-13.0,44.5,76.0,8.0,3.333333333333333,5.666666666666668,0.0,33.0,1,9.0,16.5,0.0,115.0,0,0,0,0,0,0,0,1,4500.0,13.8
"Ellington, Bruce",2017,4,October,HOU,TEN,26.04,1,0,-2.0,43.5,72.0,0.0,2.6666666666666665,5.666666666666668,0.3333333333333333,31.66666666666667,32,10.0,17.0,1.3333333333333333,159.0,1,0,0,0,0,0,0,0,4500.0,7.2
"Ellington, Bruce",2017,5,October,HOU,KC,26.046999999999997,1,0,-1.0,46.5,72.0,0.0,2.6666666666666665,4.333333333333333,0.3333333333333333,36.66666666666666,15,10.0,16.666666666666668,1.3333333333333333,156.0,1,0,0,0,0,0,0,0,4800.0,4.0
"Ellington, Bruce",2017,6,October,HOU,CLE,26.054000000000002,1,1,-9.5,47.0,85.0,8.0,3.0,4.666666666666667,0.3333333333333333,44.33333333333334,22,9.333333333333334,14.333333333333336,1.6666666666666667,155.66666666666666,0,0,0,0,0,0,0,1,4800.0,3.2
"Ellington, Bruce",2017,8,October,HOU,SEA,26.068,0,0,-5.5,46.0,59.0,7.0,2.333333333333333,3.333333333333333,0.0,32.0,2,8.666666666666666,15.0,0.3333333333333333,110.0,0,0,0,0,0,0,0,1,4700.0,1.8
"Ellington, Bruce",2017,9,November,HOU,IND,26.075,1,1,-6.0,45.0,72.0,0.0,1.6666666666666667,3.333333333333333,0.0,21.66666666666667,4,13.333333333333336,20.0,1.0,200.33333333333331,1,0,0,0,0,0,0,0,4600.0,3.7
"Ellington, Bruce",2017,10,November,HOU,LAR,26.081999999999997,0,0,-12.0,45.0,68.0,0.0,0.0,2.0,0.0,0.0,1,13.666666666666664,22.0,1.0,200.33333333333331,0,0,0,0,0,0,0,1,4600.0,12.1
"Ellington, Bruce",2017,11,November,HOU,ARI,26.089000000000002,1,1,-2.0,37.5,57.0,12.0,2.0,5.5,0.5,20.5,14,16.333333333333332,22.66666666666667,2.0,254.0,0,0,0,0,0,0,0,1,4600.0,9.8
"Ellington, Bruce",2017,12,November,HOU,BAL,26.096999999999998,0,0,-7.0,38.0,50.0,1.0,3.333333333333333,6.0,0.3333333333333333,34.666666666666664,28,14.666666666666664,21.66666666666667,1.6666666666666667,191.33333333333331,0,0,0,0,0,0,0,1,5300.0,4.4
"Ellington, Bruce",2017,13,December,HOU,TEN,26.103,0,0,-6.5,43.0,60.0,4.0,4.333333333333333,8.0,0.3333333333333333,44.33333333333334,32,13.666666666666664,22.0,1.3333333333333333,169.0,0,0,0,0,0,0,0,1,5200.0,1.2
"Enunwa, Quincy",2015,2,September,NYJ,IND,23.113000000000003,0,0,-6.0,46.0,72.0,0.0,2.333333333333333,3.6666666666666665,0.0,42.66666666666666,11,10.0,18.0,1.0,153.0,1,0,0,0,0,0,0,0,4500.0,3.2
"Enunwa, Quincy",2015,3,September,NYJ,PHI,23.119,1,1,-3.0,47.0,70.0,5.0,2.333333333333333,3.6666666666666665,0.0,48.33333333333334,29,12.5,23.0,1.0,186.0,0,0,0,0,0,0,0,1,4500.0,7.5
"Enunwa, Quincy",2015,4,October,NYJ,MIA,23.125999999999998,0,1,-2.5,42.5,62.0,6.0,2.6666666666666665,5.666666666666668,0.0,48.66666666666666,15,10.333333333333334,20.666666666666668,0.6666666666666666,140.33333333333334,0,0,0,0,0,0,0,1,4800.0,0.0
"Enunwa, Quincy",2015,6,October,NYJ,WAS,23.14,1,1,-7.5,40.0,48.0,10.0,2.0,4.666666666666667,0.0,25.66666666666667,23,11.333333333333336,24.66666666666667,0.6666666666666666,140.0,0,0,0,0,0,0,0,1,4800.0,2.7
"Enunwa, Quincy",2015,12,November,NYJ,MIA,23.182,1,1,-4.5,43.5,48.0,5.0,2.0,4.0,0.0,22.0,4,9.0,19.33333333333333,1.0,124.33333333333331,0,0,0,0,0,0,0,1,4800.0,3.9
"Enunwa, Quincy",2015,13,December,NYJ,NYG,23.189,0,1,-2.5,46.0,52.0,5.0,2.0,5.0,0.0,25.5,11,12.0,26.0,1.6666666666666667,160.33333333333334,0,0,0,0,0,0,0,1,4800.0,4.7
"Enunwa, Quincy",2015,14,December,NYJ,TEN,23.195999999999998,1,1,-8.0,43.0,65.0,4.0,2.0,4.666666666666667,0.0,29.33333333333333,28,13.666666666666664,28.66666666666667,2.0,213.0,0,0,0,0,0,0,0,1,4800.0,1.5
"Enunwa, Quincy",2015,15,December,NYJ,DAL,23.201999999999998,0,1,-3.5,41.0,50.0,7.0,1.6666666666666667,4.333333333333333,0.0,25.33333333333333,20,12.666666666666664,25.33333333333333,1.3333333333333333,191.66666666666663,1,0,0,0,0,0,0,0,4700.0,6.9
"Enunwa, Quincy",2015,16,December,NYJ,NE,23.21,1,0,-2.5,45.5,56.0,7.0,2.333333333333333,3.6666666666666665,0.0,32.0,28,9.0,19.33333333333333,0.6666666666666666,141.66666666666666,0,0,0,0,0,0,0,1,4900.0,7.9
"Enunwa, Quincy",2016,2,September,NYJ,BUF,24.107,0,0,0.0,40.5,54.0,2.0,2.333333333333333,6.0,0.0,33.0,5,19.0,21.0,1.0,302.0,0,0,0,0,0,0,0,1,5100.0,12.2
"Enunwa, Quincy",2016,3,September,NYJ,KC,24.116999999999997,0,0,-3.0,44.5,65.0,6.0,2.6666666666666665,5.0,0.0,42.333333333333336,27,14.0,19.0,1.5,266.5,0,0,0,0,0,0,0,1,6000.0,5.7
"Enunwa, Quincy",2016,4,October,NYJ,SEA,24.124000000000002,1,0,-1.0,40.0,61.0,0.0,3.6666666666666665,7.0,0.0,44.66666666666666,26,12.666666666666664,18.0,1.0,212.66666666666663,0,0,0,0,0,0,0,1,5600.0,9.0
"Enunwa, Quincy",2016,5,October,NYJ,PIT,24.131,0,0,-10.0,50.0,57.0,6.0,5.333333333333333,8.0,0.0,63.0,1,9.666666666666666,15.0,1.0,165.0,0,0,0,0,0,0,0,1,6200.0,7.1
"Enunwa, Quincy",2016,6,October,NYJ,ARI,24.139,0,0,-7.0,45.5,72.0,0.0,4.666666666666667,8.333333333333334,0.0,49.33333333333334,13,12.333333333333336,17.666666666666668,1.3333333333333333,166.66666666666666,1,0,0,0,0,0,0,0,5900.0,5.7
"Enunwa, Quincy",2016,7,October,NYJ,BAL,24.145,1,1,-2.5,40.0,58.0,11.0,4.333333333333333,6.333333333333332,0.0,51.0,17,15.333333333333336,20.666666666666668,1.6666666666666667,190.33333333333331,0,0,0,0,0,0,0,1,6000.0,14.3
"Enunwa, Quincy",2016,8,October,NYJ,CLE,24.151999999999997,0,1,-2.5,45.5,54.0,9.0,3.0,5.333333333333333,0.3333333333333333,55.33333333333334,6,17.333333333333332,26.0,1.3333333333333333,203.0,0,0,0,0,0,0,0,1,6100.0,17.3
"Enunwa, Quincy",2016,9,November,NYJ,MIA,24.159000000000002,0,0,-3.5,45.0,79.0,11.0,3.0,6.666666666666668,0.6666666666666666,69.33333333333333,26,17.0,28.0,1.0,185.0,0,0,0,0,0,0,0,1,6400.0,3.0
"Enunwa, Quincy",2016,10,November,NYJ,LAR,24.166,1,0,-1.0,38.5,55.0,4.0,7.0,8.0,1.0,54.0,21,12.666666666666664,24.0,0.6666666666666666,143.66666666666666,0,0,0,0,0,0,0,1,5800.0,1.2
"Enunwa, Quincy",2016,12,November,NYJ,NE,24.18,1,0,-9.5,48.5,48.0,8.0,4.0,7.0,0.5,30.5,7,11.333333333333336,22.0,0.6666666666666666,128.0,0,0,0,0,0,0,0,1,4900.0,19.4
"Enunwa, Quincy",2016,13,December,NYJ,IND,24.188000000000002,1,1,-1.0,48.5,43.0,2.0,4.333333333333333,6.333333333333332,0.6666666666666666,56.66666666666666,13,12.0,19.666666666666668,0.6666666666666666,135.0,0,0,0,0,0,0,0,1,4700.0,1.5
"Enunwa, Quincy",2016,14,December,NYJ,SF,24.19400000000001,0,0,-3.0,43.0,53.0,3.0,2.333333333333333,4.333333333333333,0.3333333333333333,42.0,27,14.333333333333336,21.0,1.0,175.0,0,0,0,0,0,0,0,1,4800.0,4.4
"Enunwa, Quincy",2016,15,December,NYJ,MIA,24.2,1,0,-2.5,40.0,34.0,3.0,3.0,4.666666666666667,0.3333333333333333,49.33333333333334,3,14.0,20.666666666666668,1.0,157.0,0,0,0,0,0,0,0,1,4600.0,8.9
"Enunwa, Quincy",2016,16,December,NYJ,NE,24.206999999999997,0,0,-17.0,45.0,40.0,4.0,3.0,6.0,0.0,34.333333333333336,24,9.666666666666666,16.0,1.0,148.33333333333334,0,0,1,0,0,0,0,0,4600.0,4.7
"Enunwa, Quincy",2016,17,January,NYJ,BUF,23.217,1,0,-3.5,43.0,45.0,8.0,3.0,7.0,0.0,41.0,25,8.666666666666666,17.0,0.6666666666666666,139.66666666666666,0,0,0,0,0,0,0,1,4500.0,10.6
"Erickson, Alex",2016,2,September,CIN,PIT,23.316999999999997,0,0,-3.0,48.0,71.0,3.0,1.0,1.3333333333333333,0.0,12.333333333333336,27,12.0,23.0,2.0,123.0,0,0,0,0,0,0,0,1,4500.0,2.5
"Erickson, Alex",2016,12,November,CIN,BAL,24.021,0,0,-3.5,42.0,49.0,8.0,1.0,2.0,0.0,7.0,25,16.0,24.33333333333333,1.3333333333333333,181.33333333333331,0,0,0,0,0,0,0,1,4500.0,1.2
"Erickson, Alex",2016,13,December,CIN,PHI,24.028000000000002,1,1,-1.5,42.0,41.0,3.0,1.0,1.5,0.0,7.0,26,13.0,19.0,1.3333333333333333,142.0,0,0,0,0,0,0,0,1,4500.0,2.1
"Erickson, Alex",2016,14,December,CIN,CLE,24.035,0,1,-5.0,41.5,28.0,13.0,1.0,1.3333333333333333,0.0,10.0,31,12.0,18.666666666666668,0.6666666666666666,137.0,0,0,0,0,1,0,0,0,4500.0,2.1
"Erickson, Alex",2016,16,December,CIN,HOU,24.048000000000002,0,0,-3.0,41.5,72.0,8.0,1.0,1.3333333333333333,0.0,13.0,32,10.0,19.0,0.3333333333333333,113.33333333333331,0,0,0,0,0,0,0,1,4500.0,1.0
"Erickson, Alex",2017,2,September,CIN,HOU,24.311999999999998,1,1,-6.5,38.0,67.0,0.0,1.0,1.3333333333333333,0.0,12.666666666666664,30,4.0,9.0,1.0,69.0,0,0,0,0,0,0,0,1,4500.0,8.4
"Erickson, Alex",2017,5,October,CIN,BUF,24.336,1,1,-3.0,39.0,66.0,5.0,2.0,3.0,0.0,27.33333333333333,23,10.666666666666666,20.666666666666668,0.6666666666666666,144.33333333333334,0,0,1,0,0,0,0,0,4500.0,1.1
"Erickson, Alex",2017,7,October,CIN,PIT,24.35,0,0,-4.0,40.0,74.0,4.0,2.0,3.0,0.0,28.33333333333333,6,8.666666666666666,19.33333333333333,1.0,128.0,0,0,0,0,0,0,0,1,4500.0,2.7
"Erickson, Alex",2017,9,November,CIN,JAX,24.364,0,0,-6.0,38.0,78.0,12.0,2.0,2.6666666666666665,0.0,32.0,13,7.0,15.666666666666664,0.6666666666666666,83.0,0,0,0,0,0,0,0,1,4500.0,0.0
"Erickson, Alex",2017,11,November,CIN,DEN,25.013,0,0,-2.5,38.0,53.0,3.0,1.0,1.0,0.0,4.0,16,10.333333333333334,19.33333333333333,0.3333333333333333,122.0,0,0,0,0,0,0,0,1,4500.0,11.2
"Erickson, Alex",2017,12,November,CIN,CLE,25.02,1,1,-8.0,38.0,46.0,3.0,1.5,1.5,0.5,23.0,20,11.666666666666664,21.66666666666667,0.6666666666666666,147.0,0,0,0,0,0,0,0,1,4500.0,2.3
"Erickson, Alex",2017,14,December,CIN,CHI,25.034000000000002,1,1,-6.0,40.5,31.0,11.0,1.3333333333333333,1.3333333333333333,0.3333333333333333,21.33333333333333,21,11.333333333333336,22.33333333333333,0.6666666666666666,146.66666666666666,0,0,0,0,0,0,0,1,4500.0,1.4
"Erickson, Alex",2017,15,December,CIN,MIN,25.041,0,0,-12.5,42.5,72.0,0.0,1.3333333333333333,1.3333333333333333,0.3333333333333333,23.0,21,12.0,20.0,0.3333333333333333,155.66666666666666,1,0,0,0,0,0,0,0,4500.0,1.6
"Evans, Mike",2014,2,September,TB,LAR,21.024,1,1,-4.0,37.5,78.0,0.0,3.6666666666666665,7.0,0.6666666666666666,38.66666666666666,16,11.0,13.0,1.0,124.0,0,0,0,0,0,0,0,1,6000.0,6.9
"Evans, Mike",2014,3,September,TB,ATL,21.028000000000002,0,0,-6.5,47.0,72.0,0.0,4.333333333333333,5.666666666666668,0.3333333333333333,50.66666666666666,1,11.5,15.0,0.5,138.0,1,0,0,0,0,0,0,0,6000.0,7.2
"Evans, Mike",2014,4,September,TB,PIT,21.038,0,0,-7.5,45.0,73.0,6.0,4.333333333333333,5.666666666666668,0.3333333333333333,51.66666666666666,7,13.0,16.333333333333332,1.3333333333333333,181.66666666666663,0,0,0,0,0,0,0,1,5900.0,14.5
"Evans, Mike",2014,6,October,TB,BAL,21.052,1,0,-3.5,44.5,87.0,4.0,4.0,6.0,0.3333333333333333,55.33333333333334,1,14.0,21.0,1.6666666666666667,203.0,0,0,0,0,0,0,0,1,5900.0,13.5
"Evans, Mike",2014,8,October,TB,MIN,21.066,1,1,-1.0,43.0,78.0,7.0,4.0,7.333333333333332,0.6666666666666666,57.33333333333334,13,13.0,20.33333333333333,2.333333333333333,183.0,0,0,0,0,0,0,0,1,5900.0,9.8
"Evans, Mike",2014,9,November,TB,CLE,21.073,0,0,-7.0,44.0,42.0,8.0,4.0,7.333333333333332,0.6666666666666666,66.0,10,13.0,22.66666666666667,2.0,166.33333333333334,0,0,0,0,0,0,0,1,6000.0,27.9
"Evans, Mike",2014,10,November,TB,ATL,21.08,1,0,-3.5,47.0,66.0,5.0,5.0,9.0,0.0,37.0,8,13.0,22.33333333333333,2.333333333333333,197.0,0,0,0,0,0,0,0,1,6600.0,22.0
"Evans, Mike",2014,11,November,TB,WAS,21.087,0,0,-6.5,46.0,46.0,7.0,6.0,9.0,0.5,81.0,27,13.666666666666664,24.33333333333333,1.0,192.66666666666663,0,0,0,0,0,0,0,1,7500.0,36.4
"Evans, Mike",2014,12,November,TB,CHI,21.094,0,0,-4.0,46.5,53.0,10.0,6.333333333333332,9.0,1.0,123.66666666666669,24,11.666666666666664,19.0,0.6666666666666666,161.66666666666666,0,0,1,0,0,0,0,0,8400.0,12.2
"Evans, Mike",2014,13,November,TB,CIN,21.101,1,0,-6.0,43.5,76.0,7.0,5.666666666666668,9.666666666666666,1.3333333333333333,127.0,15,9.666666666666666,15.333333333333336,0.6666666666666666,107.33333333333331,0,0,0,0,0,0,0,1,8400.0,6.9
"Evans, Mike",2014,14,December,TB,DET,21.108,0,0,-10.5,42.0,72.0,0.0,4.666666666666667,9.333333333333334,1.0,101.66666666666669,11,7.666666666666668,13.0,0.6666666666666666,87.0,1,0,0,0,0,0,0,0,8100.0,18.5
"Evans, Mike",2014,15,December,TB,CAR,21.115,0,0,-3.5,41.5,58.0,2.0,3.6666666666666665,10.0,1.0,47.0,7,9.333333333333334,14.333333333333336,1.0,135.66666666666666,0,0,0,0,0,0,0,1,8200.0,8.3
