Age,Month,Name,Oppt,Rec_TDs,Rec_Yds,Receptions,Targets,Team,Week,Year
22.022,9,"Cobb, Randall",CHI,0.3333333333333333,93.0,5.333333333333333,6.666666666666667,GB,2,2012
22.212,9,"Jeffery, Alshon",GB,0.0,37.0,1.6666666666666667,5.0,CHI,2,2012
28.174,9,"Marshall, Brandon",GB,0.3333333333333333,53.333333333333336,5.333333333333333,12.0,CHI,2,2012
27.105,9,"Nelson, Jordy",CHI,1.3333333333333333,86.33333333333333,4.333333333333333,7.0,GB,2,2012
25.068,9,"Brown, Antonio",CIN,0.3333333333333333,86.0,6.666666666666667,11.0,PIT,2,2013
25.046999999999997,9,"Green, A.J.",PIT,1.0,83.66666666666667,6.666666666666667,13.333333333333334,CIN,2,2013
23.188000000000002,9,"Jones, Marvin",PIT,0.6666666666666666,64.66666666666667,5.333333333333333,7.666666666666667,CIN,2,2013
26.183000000000003,9,"Sanders, Emmanuel",CIN,0.3333333333333333,23.666666666666668,3.0,4.0,PIT,2,2013
24.025,9,"Sanu, Mohamed",PIT,0.3333333333333333,22.333333333333332,2.6666666666666665,4.0,CIN,2,2013
21.141,9,"Allen, Keenan",PHI,1.0,48.0,3.3333333333333335,6.666666666666667,LAC,2,2013
23.184,9,"Austin, Tavon",ATL,0.0,24.333333333333332,2.3333333333333335,5.0,LAR,2,2013
24.359,9,"Baldwin, Doug",SF,0.3333333333333333,26.333333333333332,2.3333333333333335,4.666666666666667,SEA,2,2013
23.26,9,"Benjamin, Travis",BAL,0.0,44.0,3.0,8.0,CLE,2,2013
24.361,9,"Britt, Kenny",HOU,0.0,9.666666666666666,1.0,3.0,TEN,2,2013
23.25,9,"Brown, Jaron",DET,0.0,12.666666666666666,0.6666666666666666,1.0,ARI,2,2013
22.146,9,"Brown, Marlon",CLE,0.3333333333333333,37.333333333333336,4.333333333333333,7.333333333333333,BAL,2,2013
23.229,9,"Butler, Brice",JAX,0.0,4.0,0.5,1.0,OAK,2,2013
23.024,9,"Cobb, Randall",WAS,1.5,81.5,4.5,7.0,GB,2,2013
26.184,9,"Decker, Eric",NYG,1.0,66.66666666666667,5.333333333333333,9.0,DEN,2,2013
30.015,9,"Fitzgerald, Larry",DET,0.0,60.0,5.0,8.333333333333334,ARI,2,2013
23.291999999999998,9,"Floyd, Michael",DET,0.3333333333333333,51.666666666666664,3.0,7.333333333333333,ARI,2,2013
27.038,9,"Garcon, Pierre",GB,0.6666666666666666,109.66666666666667,8.0,12.666666666666666,WAS,2,2013
28.156,9,"Ginn, Ted",BUF,0.3333333333333333,27.333333333333332,1.6666666666666667,3.3333333333333335,CAR,2,2013
25.364,9,"Harris, Dwayne",KC,0.0,6.5,1.5,2.0,DAL,2,2013
26.201,9,"Heyward-Bey, Darrius",MIA,0.0,22.666666666666668,2.0,4.666666666666667,IND,2,2013
23.305,9,"Hilton, T.Y.",MIA,0.0,95.0,8.0,11.333333333333334,IND,2,2013
21.101,9,"Hopkins, DeAndre",TEN,0.0,31.666666666666668,2.6666666666666665,4.666666666666667,HOU,2,2013
26.288,9,"Jackson, DeSean",LAC,0.3333333333333333,84.0,5.666666666666667,8.333333333333334,PHI,2,2013
23.213,9,"Jeffery, Alshon",MIN,0.3333333333333333,76.0,4.666666666666667,7.333333333333333,CHI,2,2013
24.224,9,"Jones, Julio",LAR,1.0,76.0,7.0,9.0,ATL,2,2013
26.315,9,"LaFell, Brandon",BUF,0.0,24.666666666666668,1.3333333333333333,3.6666666666666665,CAR,2,2013
24.108,9,"Little, Greg",BAL,0.0,27.0,2.0,5.0,CLE,2,2013
29.176,9,"Marshall, Brandon",MIN,1.0,68.33333333333333,5.333333333333333,10.666666666666666,CHI,2,2013
28.107,9,"Nelson, Jordy",WAS,0.3333333333333333,89.33333333333333,6.0,10.0,GB,2,2013
22.182,9,"Patterson, Cordarrelle",CHI,0.6666666666666666,24.666666666666668,3.3333333333333335,6.0,MIN,2,2013
24.101999999999997,9,"Quick, Brian",ATL,0.0,5.333333333333333,0.6666666666666666,1.3333333333333333,LAR,2,2013
25.249000000000002,9,"Roberts, Andre",DET,0.3333333333333333,38.0,2.3333333333333335,3.6666666666666665,ARI,2,2013
24.355999999999998,9,"Robinson, Aldrick",GB,0.0,48.666666666666664,2.6666666666666665,7.0,WAS,2,2013
24.232,9,"Smith, Torrey",CLE,0.0,55.0,3.3333333333333335,9.0,BAL,2,2013
21.146,9,"Stills, Kenny",TB,0.3333333333333333,48.666666666666664,2.3333333333333335,3.0,NO,2,2013
25.218000000000004,9,"Streater, Rod",JAX,0.3333333333333333,33.666666666666664,3.3333333333333335,7.666666666666667,OAK,2,2013
25.044,9,"Tate, Golden",SF,0.3333333333333333,62.666666666666664,4.0,6.0,SEA,2,2013
25.264,9,"Thomas, Demaryius",NYG,1.0,93.66666666666667,6.0,8.333333333333334,DEN,2,2013
27.045,9,"Wallace, Mike",IND,0.6666666666666666,56.0,5.0,10.666666666666666,MIA,2,2013
23.198,9,"Whalen, Griff",MIA,0.6666666666666666,52.333333333333336,5.0,6.666666666666667,IND,2,2013
23.362,9,"Williams, Terrance",KC,0.0,40.333333333333336,2.3333333333333335,3.3333333333333335,DAL,2,2013
21.158,9,"Woods, Robert",CAR,0.3333333333333333,59.666666666666664,3.0,5.666666666666667,BUF,2,2013
23.294,9,"Wright, Jarius",CHI,0.3333333333333333,54.0,2.3333333333333335,3.3333333333333335,MIN,2,2013
23.307,9,"Wright, Kendall",HOU,0.0,74.0,7.0,11.333333333333334,TEN,2,2013
27.113000000000003,9,"Edelman, Julian",NYJ,0.3333333333333333,93.66666666666667,9.666666666666666,13.666666666666666,NE,2,2013
24.305,9,"Hilton, T.Y.",PHI,0.6666666666666666,66.66666666666667,4.666666666666667,10.0,IND,2,2014
22.061,9,"Matthews, Jordan",IND,0.3333333333333333,54.333333333333336,3.6666666666666665,5.333333333333333,PHI,2,2014
21.04,9,"Moncrief, Donte",PHI,0.0,7.0,1.6666666666666667,4.0,IND,2,2014
21.264,9,"Adams, Davante",NYJ,0.0,48.0,3.0,6.333333333333333,GB,2,2014
22.14,9,"Allen, Keenan",SEA,0.6666666666666666,47.333333333333336,5.333333333333333,8.666666666666666,LAC,2,2014
28.316,9,"Amendola, Danny",MIN,0.0,32.666666666666664,4.333333333333333,6.333333333333333,NE,2,2014
24.183000000000003,9,"Austin, Tavon",TB,0.0,14.0,1.6666666666666667,2.6666666666666665,LAR,2,2014
25.358,9,"Baldwin, Doug",LAC,0.0,69.66666666666667,4.333333333333333,7.0,SEA,2,2014
25.141,9,"Beasley, Cole",TEN,0.3333333333333333,42.666666666666664,4.0,5.333333333333333,DAL,2,2014
23.221,9,"Benjamin, Kelvin",DET,0.0,53.333333333333336,4.666666666666667,10.0,CAR,2,2014
24.259,9,"Benjamin, Travis",NO,0.0,6.0,0.6666666666666666,2.0,CLE,2,2014
25.36,9,"Britt, Kenny",TB,0.0,68.66666666666667,6.0,8.333333333333334,LAR,2,2014
24.164,9,"Brown, John",NYG,0.0,42.333333333333336,3.0,7.666666666666667,ARI,2,2014
24.228,9,"Butler, Brice",HOU,0.0,9.666666666666666,1.3333333333333333,2.0,OAK,2,2014
24.023000000000003,9,"Cobb, Randall",NYJ,0.6666666666666666,102.33333333333333,7.333333333333333,10.666666666666666,GB,2,2014
20.354,9,"Cooks, Brandin",CLE,0.6666666666666666,72.33333333333333,5.666666666666667,7.666666666666667,NO,2,2014
27.0,9,"Crabtree, Michael",CHI,0.0,21.666666666666668,2.6666666666666665,2.6666666666666665,SF,2,2014
27.183000000000003,9,"Decker, Eric",GB,0.3333333333333333,114.0,6.333333333333333,8.666666666666666,NYJ,2,2014
28.115,9,"Edelman, Julian",MIN,0.6666666666666666,92.33333333333333,7.333333333333333,10.666666666666666,NE,2,2014
23.023000000000003,9,"Ellington, Bruce",CHI,1.0,8.0,1.0,4.0,SF,2,2014
21.024,9,"Evans, Mike",LAR,0.6666666666666666,38.666666666666664,3.6666666666666665,7.0,TB,2,2014
31.014,9,"Fitzgerald, Larry",NYG,0.0,30.666666666666668,4.333333333333333,8.333333333333334,ARI,2,2014
24.291,9,"Floyd, Michael",NYG,0.6666666666666666,83.0,4.0,7.666666666666667,ARI,2,2014
23.209,9,"Gabriel, Taylor",NO,0.0,23.0,1.6666666666666667,3.6666666666666665,CLE,2,2014
28.037,9,"Garcon, Pierre",JAX,0.0,50.0,3.3333333333333335,5.666666666666667,WAS,2,2014
23.269000000000002,9,"Grant, Ryan",JAX,0.0,5.5,1.0,2.5,WAS,2,2014
26.09,9,"Holmes, Andre",HOU,0.0,51.0,3.3333333333333335,8.333333333333334,OAK,2,2014
22.1,9,"Hopkins, DeAndre",OAK,0.0,40.0,4.0,10.333333333333334,HOU,2,2014
23.116999999999997,9,"Hunter, Justin",DAL,0.3333333333333333,43.333333333333336,2.3333333333333335,5.666666666666667,TEN,2,2014
22.305999999999997,9,"Hurns, Allen",WAS,0.0,37.0,3.6666666666666665,6.333333333333333,JAX,2,2014
27.287,9,"Jackson, DeSean",JAX,0.3333333333333333,75.66666666666667,3.0,5.666666666666667,WAS,2,2014
24.212,9,"Jeffery, Alshon",SF,0.6666666666666666,61.333333333333336,4.0,9.666666666666666,CHI,2,2014
25.223000000000003,9,"Jones, Julio",CIN,0.3333333333333333,141.33333333333334,7.333333333333333,11.0,ATL,2,2014
24.22,9,"Kearse, Jermaine",LAC,0.0,41.0,3.0,4.666666666666667,SEA,2,2014
25.31,9,"Kerley, Jeremy",GB,0.0,29.0,1.3333333333333333,3.3333333333333335,NYJ,2,2014
21.29,9,"Landry, Jarvis",BUF,0.0,61.666666666666664,7.0,9.666666666666666,MIA,2,2014
22.293000000000003,9,"Lee, Marqise",WAS,0.0,29.0,3.3333333333333335,8.0,JAX,2,2014
30.175,9,"Marshall, Brandon",SF,0.0,45.0,4.0,6.666666666666667,CHI,2,2014
24.337,9,"Matthews, Rishard",BUF,0.0,17.666666666666668,1.6666666666666667,3.0,MIA,2,2014
29.105999999999998,9,"Nelson, Jordy",NYJ,0.3333333333333333,84.66666666666667,6.666666666666667,9.666666666666666,GB,2,2014
23.180999999999997,9,"Patterson, Cordarrelle",NE,0.0,11.333333333333334,1.0,1.6666666666666667,MIN,2,2014
25.101,9,"Quick, Brian",TB,0.0,99.0,7.0,9.0,LAR,2,2014
26.248,9,"Roberts, Andre",JAX,0.0,34.0,1.3333333333333333,3.0,WAS,2,2014
21.021,9,"Robinson, Allen",WAS,0.0,30.0,3.0,6.5,JAX,2,2014
27.180999999999997,9,"Sanders, Emmanuel",KC,0.6666666666666666,65.33333333333333,5.0,6.333333333333333,DEN,2,2014
25.023000000000003,9,"Sanu, Mohamed",ATL,0.0,12.0,1.0,2.0,CIN,2,2014
22.145,9,"Stills, Kenny",CLE,0.0,72.33333333333333,5.333333333333333,7.333333333333333,NO,2,2014
26.217,9,"Streater, Rod",HOU,1.0,46.0,5.0,7.0,OAK,2,2014
26.344,9,"Tate, Brandon",ATL,0.0,11.333333333333334,1.0,1.6666666666666667,CIN,2,2014
26.043000000000003,9,"Tate, Golden",CAR,0.3333333333333333,48.333333333333336,5.0,7.666666666666667,DET,2,2014
24.023000000000003,9,"Thielen, Adam",NE,0.5,40.0,2.0,2.0,MIN,2,2014
26.263,9,"Thomas, Demaryius",KC,0.3333333333333333,117.66666666666667,7.0,14.0,DEN,2,2014
28.044,9,"Wallace, Mike",BUF,1.0,54.0,3.3333333333333335,4.333333333333333,MIA,2,2014
21.092,9,"Watkins, Sammy",MIA,0.3333333333333333,53.333333333333336,2.3333333333333335,6.0,BUF,2,2014
24.361,9,"Williams, Terrance",TEN,0.6666666666666666,46.333333333333336,2.3333333333333335,4.0,DAL,2,2014
22.156999999999996,9,"Woods, Robert",MIA,0.6666666666666666,37.666666666666664,4.333333333333333,6.0,BUF,2,2014
22.256999999999998,9,"Wright, James",ATL,0.0,22.333333333333332,1.3333333333333333,2.6666666666666665,CIN,2,2014
24.293000000000003,9,"Wright, Jarius",NE,0.3333333333333333,36.666666666666664,3.3333333333333335,4.0,MIN,2,2014
24.305999999999997,9,"Wright, Kendall",DAL,0.6666666666666666,71.33333333333333,4.333333333333333,6.333333333333333,TEN,2,2014
26.063000000000002,9,"Brown, Antonio",BAL,0.6666666666666666,107.66666666666667,8.0,10.666666666666666,PIT,2,2014
25.228,9,"Smith, Torrey",PIT,1.0,52.666666666666664,3.6666666666666665,7.333333333333333,BAL,2,2014
23.215999999999998,9,"Wheaton, Markus",BAL,0.0,36.666666666666664,3.3333333333333335,4.0,PIT,2,2014
28.19,9,"Decker, Eric",IND,1.0,58.666666666666664,5.333333333333333,8.666666666666666,NYJ,2,2015
22.259,9,"Dorsett, Phillip",NYJ,0.0,10.0,1.0,2.3333333333333335,IND,2,2015
23.113000000000003,9,"Enunwa, Quincy",IND,0.0,42.666666666666664,2.3333333333333335,3.6666666666666665,NYJ,2,2015
25.311,9,"Hilton, T.Y.",NYJ,0.0,75.0,3.6666666666666665,6.333333333333333,IND,2,2015
31.182,9,"Marshall, Brandon",IND,1.0,104.66666666666667,6.0,9.0,NYJ,2,2015
22.046,9,"Moncrief, Donte",NYJ,0.3333333333333333,39.333333333333336,3.3333333333333335,6.333333333333333,IND,2,2015
22.27,9,"Adams, Davante",SEA,0.0,28.666666666666668,3.3333333333333335,5.666666666666667,GB,2,2015
22.119,9,"Agholor, Nelson",DAL,0.3333333333333333,32.333333333333336,1.6666666666666667,4.0,PHI,2,2015
26.113000000000003,9,"Aiken, Kamar",OAK,0.3333333333333333,94.66666666666667,7.0,9.0,BAL,2,2015
23.146,9,"Allen, Keenan",CIN,0.0,166.0,15.0,17.0,LAC,2,2015
29.322,9,"Amendola, Danny",BUF,0.3333333333333333,37.0,4.666666666666667,7.666666666666667,NE,2,2015
25.189,9,"Austin, Tavon",WAS,0.3333333333333333,25.333333333333332,3.0,5.0,LAR,2,2015
26.364,9,"Baldwin, Doug",GB,2.0,81.66666666666667,6.0,8.333333333333334,SEA,2,2015
26.147,9,"Beasley, Cole",PHI,0.0,30.333333333333332,2.6666666666666665,4.333333333333333,DAL,2,2015
22.319000000000003,9,"Beckham, Odell",ATL,1.3333333333333333,130.33333333333334,6.333333333333333,9.666666666666666,NYG,2,2015
26.125,9,"Bellamy, Josh",ARI,0.0,11.0,1.3333333333333333,3.0,CHI,2,2015
25.265,9,"Benjamin, Travis",TEN,0.0,29.0,3.0,5.666666666666667,CLE,2,2015
27.000999999999998,9,"Britt, Kenny",WAS,0.6666666666666666,51.666666666666664,2.3333333333333335,3.6666666666666665,LAR,2,2015
27.072,9,"Brown, Antonio",SF,0.6666666666666666,112.33333333333333,10.0,13.0,PIT,2,2015
23.278000000000002,9,"Brown, Corey",HOU,0.3333333333333333,49.666666666666664,3.0,5.333333333333333,CAR,2,2015
25.255,9,"Brown, Jaron",CHI,0.0,18.0,1.6666666666666667,2.3333333333333335,ARI,2,2015
25.17,9,"Brown, John",CHI,1.0,47.0,3.3333333333333335,6.0,ARI,2,2015
24.151,9,"Brown, Marlon",OAK,0.0,15.5,1.5,1.5,BAL,2,2015
25.029,9,"Cobb, Randall",SEA,0.0,45.333333333333336,5.333333333333333,7.333333333333333,GB,2,2015
21.36,9,"Cooks, Brandin",TB,0.6666666666666666,92.0,6.0,8.333333333333334,NO,2,2015
21.094,9,"Cooper, Amari",BAL,0.6666666666666666,43.333333333333336,2.6666666666666665,6.666666666666667,OAK,2,2015
28.006,9,"Crabtree, Michael",BAL,0.3333333333333333,42.666666666666664,5.333333333333333,8.0,OAK,2,2015
22.095,9,"Crowder, Jamison",LAR,0.0,15.666666666666666,2.0,2.3333333333333335,WAS,2,2015
29.121,9,"Edelman, Julian",BUF,0.0,75.0,7.5,8.5,NE,2,2015
22.03,9,"Evans, Mike",NO,0.0,85.66666666666667,5.333333333333333,9.666666666666666,TB,2,2015
32.02,9,"Fitzgerald, Larry",CHI,0.3333333333333333,37.666666666666664,4.0,5.333333333333333,ARI,2,2015
25.296999999999997,9,"Floyd, Michael",CHI,0.3333333333333333,94.33333333333333,5.333333333333333,8.333333333333334,ARI,2,2015
21.122,9,"Funchess, Devin",HOU,0.3333333333333333,18.333333333333332,1.6666666666666667,4.333333333333333,CAR,2,2015
24.215,9,"Gabriel, Taylor",TEN,0.0,14.666666666666666,1.3333333333333333,3.0,CLE,2,2015
29.043000000000003,9,"Garcon, Pierre",LAR,0.6666666666666666,55.333333333333336,5.0,7.666666666666667,WAS,2,2015
30.160999999999998,9,"Ginn, Ted",HOU,1.3333333333333333,71.33333333333333,3.0,6.666666666666667,CAR,2,2015
24.275,9,"Grant, Ryan",LAR,0.0,12.333333333333334,0.6666666666666666,2.0,WAS,2,2015
27.051,9,"Green, A.J.",LAC,0.6666666666666666,75.33333333333333,4.0,7.0,CIN,2,2015
22.362,9,"Greene, Rashad",MIA,0.0,6.333333333333333,1.0,2.6666666666666665,JAX,2,2015
28.206,9,"Heyward-Bey, Darrius",SF,0.0,29.666666666666668,2.0,3.3333333333333335,PIT,2,2015
26.331,9,"Hogan, Chris",NE,0.0,24.0,1.6666666666666667,4.0,BUF,2,2015
27.096,9,"Holmes, Andre",BAL,0.0,17.0,2.0,5.333333333333333,OAK,2,2015
23.105999999999998,9,"Hopkins, DeAndre",CAR,0.3333333333333333,87.66666666666667,6.0,9.333333333333334,HOU,2,2015
23.340999999999998,9,"Huff, Josh",DAL,0.0,29.333333333333332,2.3333333333333335,3.6666666666666665,PHI,2,2015
24.123,9,"Hunter, Justin",CLE,0.0,29.0,2.5,3.0,TEN,2,2015
23.311999999999998,9,"Hurns, Allen",MIA,1.0,85.33333333333333,4.333333333333333,6.333333333333333,JAX,2,2015
26.205,9,"Johnson, Charles",DET,0.0,27.0,2.0,3.0,MIN,2,2015
26.229,9,"Jones, Julio",NYG,0.6666666666666666,128.0,8.333333333333334,11.333333333333334,ATL,2,2015
25.191999999999997,9,"Jones, Marvin",LAC,0.0,61.0,4.333333333333333,7.0,CIN,2,2015
25.226,9,"Kearse, Jermaine",GB,0.3333333333333333,74.0,5.666666666666667,7.0,SEA,2,2015
22.296,9,"Landry, Jarvis",JAX,0.0,88.0,8.666666666666666,13.0,MIA,2,2015
23.299,9,"Lee, Marqise",MIA,0.3333333333333333,31.0,2.0,3.3333333333333335,JAX,2,2015
22.357,9,"Lockett, Tyler",GB,1.0,64.0,4.666666666666667,7.0,SEA,2,2015
23.066,9,"Matthews, Jordan",DAL,0.6666666666666666,94.0,5.666666666666667,7.333333333333333,PHI,2,2015
25.343000000000004,9,"Matthews, Rishard",JAX,0.0,36.0,2.0,3.3333333333333335,MIA,2,2015
22.364,9,"Meredith, Cameron",ARI,0.0,6.0,1.0,1.0,CHI,2,2015
23.149,9,"Nelson, JJ",CHI,0.3333333333333333,11.333333333333334,0.6666666666666666,1.6666666666666667,ARI,2,2015
22.243000000000002,9,"Parker, DeVante",JAX,0.0,65.33333333333333,3.3333333333333335,7.0,MIA,2,2015
27.254,9,"Roberts, Andre",LAR,0.0,18.0,1.5,2.5,WAS,2,2015
24.21,9,"Roberts, Seth",BAL,0.3333333333333333,19.0,1.3333333333333333,3.6666666666666665,OAK,2,2015
22.026999999999997,9,"Robinson, Allen",MIA,1.0,70.66666666666667,3.3333333333333335,6.0,JAX,2,2015
26.029,9,"Sanu, Mohamed",LAC,0.0,20.333333333333332,2.3333333333333335,3.3333333333333335,CIN,2,2015
26.237,9,"Smith, Torrey",PIT,0.3333333333333333,24.333333333333332,1.6666666666666667,3.3333333333333335,SF,2,2015
22.338,9,"Snead, Willie",TB,0.0,91.0,7.0,8.666666666666666,NO,2,2015
23.151,9,"Stills, Kenny",JAX,0.3333333333333333,28.666666666666668,2.0,4.0,MIA,2,2015
27.049,9,"Tate, Golden",MIN,1.3333333333333333,54.666666666666664,6.333333333333333,7.0,DET,2,2015
29.05,9,"Wallace, Mike",DET,0.3333333333333333,30.0,2.6666666666666665,4.666666666666667,MIN,2,2015
22.098000000000003,9,"Watkins, Sammy",NE,1.0,92.0,5.0,9.333333333333334,BUF,2,2015
24.225,9,"Wheaton, Markus",SF,0.3333333333333333,56.0,4.333333333333333,7.666666666666667,PIT,2,2015
24.301,9,"Williams, Nick",NYG,0.6666666666666666,20.333333333333332,2.6666666666666665,3.3333333333333335,ATL,2,2015
26.002,9,"Williams, Terrance",PHI,0.0,37.666666666666664,3.0,6.666666666666667,DAL,2,2015
23.163,9,"Woods, Robert",NE,0.3333333333333333,56.333333333333336,3.6666666666666665,6.0,BUF,2,2015
25.299,9,"Wright, Jarius",DET,0.0,46.666666666666664,3.6666666666666665,4.0,MIN,2,2015
25.311999999999998,9,"Wright, Kendall",CLE,0.0,21.666666666666668,2.6666666666666665,4.666666666666667,TEN,2,2015
28.184,9,"Sanders, Emmanuel",KC,0.6666666666666666,88.33333333333333,5.333333333333333,9.0,DEN,2,2015
22.255,9,"Thomas, De'Anthony",DEN,0.0,19.5,2.5,3.5,KC,2,2015
27.266,9,"Thomas, Demaryius",KC,0.6666666666666666,71.66666666666667,7.333333333333333,12.666666666666666,DEN,2,2015
23.066999999999997,9,"Wilson, Albert",DEN,0.3333333333333333,49.333333333333336,3.6666666666666665,4.666666666666667,KC,2,2015
23.118000000000002,9,"Agholor, Nelson",CHI,0.3333333333333333,26.333333333333332,1.6666666666666667,4.0,PHI,2,2016
24.340999999999998,9,"Huff, Josh",CHI,0.0,8.0,0.6666666666666666,2.0,PHI,2,2016
26.218000000000004,9,"Jeffery, Alshon",PHI,0.3333333333333333,76.0,5.0,9.333333333333334,CHI,2,2016
24.065,9,"Matthews, Jordan",CHI,0.6666666666666666,31.0,5.0,8.666666666666666,PHI,2,2016
24.086,9,"White, Kevin",PHI,0.0,34.0,3.0,7.0,CHI,2,2016
23.269000000000002,9,"Adams, Davante",MIN,0.3333333333333333,41.0,3.3333333333333335,6.333333333333333,GB,2,2016
27.111,9,"Aiken, Kamar",CLE,0.3333333333333333,31.666666666666668,2.3333333333333335,5.666666666666667,BAL,2,2016
30.320999999999998,9,"Amendola, Danny",MIA,0.0,18.333333333333332,2.0,3.0,NE,2,2016
